!!SBtab	SBtabVersion=’1.0’	TableType=’Reaction’	TableName=’K. brasiliensis SBTab Reaction Table’
!ID	!ReactionFormula	!Identifiers:kegg.reaction	!Identifiers:biocyc	!Gene:Symbol	!IsReversible	!SBML:reaction:id
sbtabreact575	C00412 + C00006 <=> C16218 + C00005 + C00080		RXN__45__9546	testGeneSymbol575	True	sbtabreact575
sbtabreact576	C16217 <=> C16218 + C00001		RXN__45__9545	testGeneSymbol576	True	sbtabreact576
sbtabreact577	C01380 + C00003 <=> C00266 + C00004 + C00080		GLYCOLALDREDUCT__45__RXN	testGeneSymbol577	True	sbtabreact577
sbtabreact578	C02843 + C00318 <=> C02301 + C00010		RXN__45__9918	testGeneSymbol578	True	sbtabreact578
sbtabreact579	C02571 + C00010 <=> C00318 + C00024		CARNITINE__45__O__45__ACETYLTRANSFERASE__45__RXN	testGeneSymbol579	False	sbtabreact579
sbtabreact580	C00027 + C00051 <=> C00127 + C00001		GLUTATHIONE__45__PEROXIDASE__45__RXN	testGeneSymbol580	False	sbtabreact580
sbtabreact581	C02642 + C00001 + C00080 <=> C00099 + C01342 + C00011		BETA__45__UREIDOPROPIONASE__45__RXN	testGeneSymbol581	True	sbtabreact581
sbtabreact582	C05100 + C00001 + C00080 <=> C01205 + C01342 + C00011		RXN__45__11210	testGeneSymbol582	True	sbtabreact582
sbtabreact583	C11529 + C00001 + C00080 <=> C00151 + C01342 + C00011		_3__46__5__46__1__46__87__45__RXN	testGeneSymbol583	True	sbtabreact583
sbtabreact584	C00067 + C00001 <=> C00132 + C00058 + C00080		RXN__45__11453	testGeneSymbol584	True	sbtabreact584
sbtabreact585	C02188 + Ubiquitin__45__C__45__Terminal__45__Glycine + C00002 <=> C03635 + C00020 + C00013 + C00080		UBIQUITIN__45____45__PROTEIN__45__LIGASE__45__RXN	testGeneSymbol585	False	sbtabreact585
sbtabreact586	C00048 + C00041 <=> C00037 + C00022		ALANINE__45____45__GLYOXYLATE__45__AMINOTRANSFERASE__45__RXN	testGeneSymbol586	True	sbtabreact586
sbtabreact587	C17568 + C00004 <=> C00390 + C00003 + C00080		RXN0__45__5330	testGeneSymbol587	False	sbtabreact587
sbtabreact588	C00080 + C00196 <=> C00011 + C00090		O__45__PYROCATECHUATE__45__DECARBOXYLASE__45__RXN	testGeneSymbol588	True	sbtabreact588
sbtabreact589	C00007 + C04547 <=> C00755		LIGNOSTILBENE__45__ALPHA__45__BETA__45__DIOXYGENASE__45__RXN	testGeneSymbol589	False	sbtabreact589
sbtabreact590	C00004 + C17568 <=> C00003 + C00390		NADH__45__DEHYDROG__45__A__45__RXN	testGeneSymbol590	False	sbtabreact590
sbtabreact591	C00079 + C00026 <=> C00166 + C00025		RXN__45__10814	testGeneSymbol591	True	sbtabreact591
sbtabreact592	CPD__45__14387 + C00006 <=> C00376 + C00005 + C00080		RXN__45__13422	testGeneSymbol592	False	sbtabreact592
sbtabreact593	CPD__45__14386 + C00001 <=> CPD__45__14387		RXN__45__13421	testGeneSymbol593	False	sbtabreact593
sbtabreact594	C02094 + C00007 + C00005 + C00080 <=> CPD__45__14386 + C00001 + C00006		RXN__45__13420	testGeneSymbol594	False	sbtabreact594
sbtabreact595	C02094 + C00007 <=> C00376		_1__46__14__46__99__46__36__45__RXN	testGeneSymbol595	False	sbtabreact595
sbtabreact596	C01204 + C00001 <=> CPD__45__6741 + C00009		RXN__45__7241	testGeneSymbol596	False	sbtabreact596
sbtabreact597	C01204 + C00001 <=> C04563 + C00009		RXN0__45__1001	testGeneSymbol597	False	sbtabreact597
sbtabreact598	C17568 + C00042 <=> C00390 + C00122		SUCCINATE__45__DEHYDROGENASE__45__UBIQUINONE__45__RXN	testGeneSymbol598	False	sbtabreact598
sbtabreact599	C00002 + C00001 <=> C00080 + C00008 + C00009		RXN__45__11109	testGeneSymbol599	False	sbtabreact599
sbtabreact600	CPD__45__11641 + C00001 <=> C00221 + C03081		RXN__45__10769	testGeneSymbol600	False	sbtabreact600
sbtabreact601	CPD__45__14280 + C00005 + C00080 <=> C02041 + C00006		RXN__45__13306	testGeneSymbol601	False	sbtabreact601
sbtabreact602	C05839 + C00001 <=> C00221 + C05838		RXN__45__8036	testGeneSymbol602	False	sbtabreact602
sbtabreact603	CPD__45__15370 + C00005 + C00080 <=> CPD__45__15366 + C00006		RXN__45__14495	testGeneSymbol603	True	sbtabreact603
sbtabreact604	C01855 + C00001 <=> C00221 + C00633 + C01326		RXN__45__13600	testGeneSymbol604	False	sbtabreact604
sbtabreact605	CPD__45__15362 + C00005 + C00080 <=> C16530 + C00006		RXN__45__14486	testGeneSymbol605	True	sbtabreact605
sbtabreact606	C00080 + C01638 + C00049 + C00002 <=> C02984 + C00013 + C00020		ASPARTATE__45____45__TRNA__45__LIGASE__45__RXN	testGeneSymbol606	False	sbtabreact606
sbtabreact607	C08334 + C00001 <=> C00221 + CPD__45__12699		RXN__45__9674	testGeneSymbol607	False	sbtabreact607
sbtabreact608	C06422 + C00001 <=> C00221		RXN__45__10773	testGeneSymbol608	False	sbtabreact608
sbtabreact609	C08333 + C00001 <=> C00221 + C01594		RXN__45__13602	testGeneSymbol609	False	sbtabreact609
sbtabreact610	CPD__45__14281 + C00005 + C00080 <=> C16528 + C00006		RXN__45__13307	testGeneSymbol610	False	sbtabreact610
sbtabreact611	C01594 + C00001 <=> C00221 + C02659		RXN__45__5341	testGeneSymbol611	False	sbtabreact611
sbtabreact612	CPD__45__14282 + C00005 + C00080 <=> C16529 + C00006		RXN__45__13308	testGeneSymbol612	False	sbtabreact612
sbtabreact613	C08336 + C00001 <=> C00221 + C08334		RXN__45__13603	testGeneSymbol613	False	sbtabreact613
sbtabreact614	C00001 + C01527 <=> C00221 + C01752		RXN__45__14179	testGeneSymbol614	False	sbtabreact614
sbtabreact615	CPD__45__14283 + C00005 + C00080 <=> CPD1G__45__277 + C00006		RXN__45__13309	testGeneSymbol615	False	sbtabreact615
sbtabreact616	C00963 + C00001 <=> C00221 + Non__45__Glucosylated__45__Glucose__45__Acceptors		_3__46__2__46__1__46__21__45__RXN	testGeneSymbol616	False	sbtabreact616
sbtabreact617	C04916 + C00064 <=> C00080 + C00025 + C04666 + C04677		GLUTAMIDOTRANS__45__RXN	testGeneSymbol617	False	sbtabreact617
sbtabreact618	C00001 + C00002 <=> C00080 + C00009 + C00008		ADENOSINETRIPHOSPHATASE__45__RXN	testGeneSymbol618	False	sbtabreact618
sbtabreact619	C00379 + C00003 <=> C00310 + C00004 + C00080		D__45__XYLULOSE__45__REDUCTASE__45__RXN	testGeneSymbol619	False	sbtabreact619
sbtabreact620	C00025 + C00001 + C00003 <=> C00026 + C01342 + C00004 + C00080		GLUTAMATE__45__DEHYDROGENASE__45__RXN	testGeneSymbol620	False	sbtabreact620
sbtabreact621	C00379 + C00006 <=> C00312 + C00005 + C00080		L__45__XYLULOSE__45__REDUCTASE__45__RXN	testGeneSymbol621	True	sbtabreact621
sbtabreact622	C00379 + C00003 <=> C00312 + C00004 + C00080		RXN__45__11825	testGeneSymbol622	False	sbtabreact622
sbtabreact623	Actinorhodin__45__Intermediate__45__1 + C00005 <=> Actinorhodin__45__Intermediate__45__2 + C00006		RXN1A0__45__6303	testGeneSymbol623	True	sbtabreact623
sbtabreact624	C00956 + C00005 + C00080 <=> C00450 + C00006 + C00001		RXN__45__10855__45__CPD__45__7682__47__NADP__47__WATER__47____47__CPD__45__468__47__NADPH__47__PROTON__46__42__46__	testGeneSymbol624	False	sbtabreact624
sbtabreact625	C00450 + C00003 + C00001 <=> C00956 + C00004 + C00080		RXN__45__8162	testGeneSymbol625	False	sbtabreact625
sbtabreact626	C00956 + C00026 <=> C00025 + C00322		_2__45__AMINOADIPATE__45__AMINOTRANSFERASE__45__RXN	testGeneSymbol626	True	sbtabreact626
sbtabreact627	C00232 + C00006 + C00001 <=> C00042 + C00005 + C00080		SUCCSEMIALDDEHYDROG__45__RXN	testGeneSymbol627	False	sbtabreact627
sbtabreact628	C00232 + C00001 + C00003 <=> C00042 + C00004 + C00080		SUCCINATE__45__SEMIALDEHYDE__45__DEHYDROGENASE__45__RXN	testGeneSymbol628	False	sbtabreact628
sbtabreact629	CPD__45__14275 <=> CPD__45__14280 + C00001		RXN__45__13302	testGeneSymbol629	False	sbtabreact629
sbtabreact630	C02291 <=> C00080 + C02218 + C00155		RXN__45__15131	testGeneSymbol630	False	sbtabreact630
sbtabreact631	C06142 + C00006 <=> C00080 + C01412 + C00005		ENZRXN__45__201__45__RXN	testGeneSymbol631	True	sbtabreact631
sbtabreact632	CPD__45__14278 <=> CPD__45__14283 + C00001		RXN__45__13305	testGeneSymbol632	False	sbtabreact632
sbtabreact633	CPD__45__14277 <=> CPD__45__14282 + C00001		RXN__45__13304	testGeneSymbol633	False	sbtabreact633
sbtabreact634	CPD__45__14276 <=> CPD__45__14281 + C00001		RXN__45__13303	testGeneSymbol634	False	sbtabreact634
sbtabreact635	C00118 + C05382 <=> C00085 + C00279		TRANSALDOL__45__RXN	testGeneSymbol635	False	sbtabreact635
sbtabreact636	C00064 + C00001 <=> C00025 + C01342		GLUTAMIN__45__RXN	testGeneSymbol636	False	sbtabreact636
sbtabreact637	C00310 + C00002 <=> C00080 + C00231 + C00008		XYLULOKIN__45__RXN	testGeneSymbol637	False	sbtabreact637
sbtabreact638	Protein__45__L__45__serine__45__or__45__L__45__threonine + C00002 <=> Protein__45__Ser__45__or__45__Thr__45__ehosphate + C00008 + C00080		PROTEIN__45__KINASE__45__RXN	testGeneSymbol638	False	sbtabreact638
sbtabreact639	C00025 + C01250 <=> C00437 + C00026		ACETYLORNTRANSAM__45__RXN	testGeneSymbol639	False	sbtabreact639
sbtabreact640	tRNA__45__uridine__45__38__45__40 <=> C02764		TRNA__45__PSEUDOURIDINE__45__SYNTHASE__45__I__45__RXN	testGeneSymbol640	True	sbtabreact640
sbtabreact641	C00705 + C00001 <=> C00239 + C00009 + C00080		RXN__45__14187	testGeneSymbol641	False	sbtabreact641
sbtabreact642	C01181 + C00026 + C00007 <=> C00318 + C00042 + C00011		_1__46__14__46__11__46__1__45__RXN	testGeneSymbol642	False	sbtabreact642
sbtabreact643	C00668 <=> C01172		GLUCOSE__45__6__45__PHOSPHATE__45__1__45__EPIMERASE__45__RXN	testGeneSymbol643	True	sbtabreact643
sbtabreact644	C03793 + C00026 + C00007 <=> C01259 + C00042 + C00011		TRIMETHYLLYSINE__45__DIOXYGENASE__45__RXN	testGeneSymbol644	False	sbtabreact644
sbtabreact645	C00267 <=> C00221		ALDOSE__45__1__45__EPIMERASE__45__RXN	testGeneSymbol645	True	sbtabreact645
sbtabreact646	N__45__4__45__aminobutylidene__45__eIF5A__45__lysine + C00004 + C00080 <=> C07282 + C00003		RXN__45__13417	testGeneSymbol646	False	sbtabreact646
sbtabreact647	N__45__4__45__aminobutylidene__45__enzyme__45__lysine + C07281 <=> N__45__4__45__aminobutylidene__45__eIF5A__45__lysine + Deoxyhypusine__45__Synthase__45__Lysine + C00080		RXN__45__13416	testGeneSymbol647	False	sbtabreact647
sbtabreact648	C02869 + C00005 + C00080 <=> C02745 + C00006		FLAVONADPREDUCT__45__RXN	testGeneSymbol648	False	sbtabreact648
sbtabreact649	C15853 + Deoxyhypusine__45__Synthase__45__Lysine <=> N__45__4__45__aminobutylidene__45__enzyme__45__lysine + C00986		RXN__45__13415	testGeneSymbol649	False	sbtabreact649
sbtabreact650	C00315 + C00003 <=> C15853 + C00004 + C00080		RXN__45__13414	testGeneSymbol650	False	sbtabreact650
sbtabreact651	C00315 + C07281 <=> C07282 + C00986 + C00080		_2__46__5__46__1__46__46__45__RXN	testGeneSymbol651	True	sbtabreact651
sbtabreact652	C00138 + C00006 + C00080 <=> C00139 + C00005		_1__46__18__46__1__46__2__45__RXN	testGeneSymbol652	False	sbtabreact652
sbtabreact653	C02912 + C00003 <=> C00937 + C00004 + C00080		RXN__45__8641	testGeneSymbol653	True	sbtabreact653
sbtabreact654	C00937 + C00003 + C00001 <=> C00080 + C00256 + C00004		LACTALDEHYDE__45__OXI__45__RXN	testGeneSymbol654	True	sbtabreact654
sbtabreact655	Protein__45__Phosphoserines + C00001 <=> C02189 + C00009		RXN__45__9920	testGeneSymbol655	False	sbtabreact655
sbtabreact656	C00197 + C00003 <=> C00080 + C03232 + C00004		PGLYCDEHYDROG__45__RXN	testGeneSymbol656	False	sbtabreact656
sbtabreact657	C00751 + C00007 + C00005 + C00080 <=> C01054 + C00001 + C00006		SQUALENE__45__MONOOXYGENASE__45__RXN	testGeneSymbol657	False	sbtabreact657
sbtabreact658	C00002 + Proteins__45__L__45__Threonines <=> C00008 + Protein__45__Phosphothreonines + C00080		RXN__45__14906	testGeneSymbol658	False	sbtabreact658
sbtabreact659	C00002 + C02189 <=> C00008 + Protein__45__Phosphoserines + C00080		_2__46__7__46__12__46__1__45__RXN	testGeneSymbol659	False	sbtabreact659
sbtabreact660	C00002 + C00001 <=> C00008 + C00009		TRANS__45__RXN__45__249	testGeneSymbol660	True	sbtabreact660
sbtabreact661	C00009 + C00008 <=> C00001 + C00002		ATPSYN__45__RXN	testGeneSymbol661	False	sbtabreact661
sbtabreact662	C00334 + C00026 <=> C00232 + C00025		GABATRANSAM__45__RXN	testGeneSymbol662	False	sbtabreact662
sbtabreact663	C00099 + C00026 <=> C00222 + C00025		RXN__45__2901	testGeneSymbol663	True	sbtabreact663
sbtabreact664	C00022 + C00288 + C00002 <=> C00080 + C00036 + C00008 + C00009		PYRUVATE__45__CARBOXYLASE__45__RXN2	testGeneSymbol664	False	sbtabreact664
sbtabreact665	C00576 + C00003 + C00001 <=> C00080 + C00719 + C00004		BADH__45__RXN	testGeneSymbol665	False	sbtabreact665
sbtabreact666	C00001 + C00877 <=> C01144		RXN__45__11667	testGeneSymbol666	False	sbtabreact666
sbtabreact667	C00134 + C00315 <=> C00986 + C06366		_2__46__5__46__1__46__45__45__RXN	testGeneSymbol667	False	sbtabreact667
sbtabreact668	C00082 + C00026 <=> C01179 + C00025		TYROSINE__45__AMINOTRANSFERASE__45__RXN	testGeneSymbol668	True	sbtabreact668
sbtabreact669	Protein__45__Ser__45__or__45__Thr__45__ehosphate + C00001 <=> Protein__45__L__45__serine__45__or__45__L__45__threonine + C00009		_3__46__1__46__3__46__16__45__RXN	testGeneSymbol669	False	sbtabreact669
sbtabreact670	C00153 + C00019 <=> C00021 + C02918		NICOTINAMIDE__45__N__45__METHYLTRANSFERASE__45__RXN	testGeneSymbol670	True	sbtabreact670
sbtabreact671	CPD__45__13227 + C00001 <=> C01674 + C00140		RXN__45__12626	testGeneSymbol671	False	sbtabreact671
sbtabreact672	C01674 + C00001 <=> C00140		RXN__45__12625	testGeneSymbol672	False	sbtabreact672
sbtabreact673	C04076 + C00006 + C00001 <=> C00956 + C00005 + C00080		_1__46__2__46__1__46__31__45__RXN__45__ALLYSINE__47__NADP__47__WATER__47____47__CPD__45__468__47__NADPH__47__PROTON__46__42__46__	testGeneSymbol673	True	sbtabreact673
sbtabreact674	C04076 + C00001 + C00003 <=> C00080 + C00956 + C00004		ALLYSINE__45__DEHYDROG__45__RXN	testGeneSymbol674	True	sbtabreact674
sbtabreact675	C00037 + C00669 + C00002 <=> C00080 + C00051 + C00009 + C00008		GLUTATHIONE__45__SYN__45__RXN	testGeneSymbol675	False	sbtabreact675
sbtabreact676	C00100 + C07296 <=> C00010 + C07297		_2__46__3__46__1__46__154__45__RXN	testGeneSymbol676	True	sbtabreact676
sbtabreact677	C01282 + C00003 <=> C04636 + C00080 + C00004		PHOSPHATIDYLCHOLINE__45__DESATURASE__45__RXN	testGeneSymbol677	True	sbtabreact677
sbtabreact678	C01081 + C00001 <=> C00378 + C00009		RXNQT__45__4191	testGeneSymbol678	False	sbtabreact678
sbtabreact679	C00001 + C03231 <=> C00356		METHYLGLUTACONYL__45__COA__45__HYDRATASE__45__RXN	testGeneSymbol679	False	sbtabreact679
sbtabreact680	CPD__45__8978 + C00001 <=> C00009 + C00469		RXN__45__8748	testGeneSymbol680	False	sbtabreact680
sbtabreact681	C00392 + C00006 <=> CPD__45__15382 + C00005 + C00080		MANNITOL__45__2__45__DEHYDROGENASE__45__NADP__43____45__RXN	testGeneSymbol681	True	sbtabreact681
sbtabreact682	C05853 + C00003 <=> C00080 + C00601 + C00004		RXN__45__7700	testGeneSymbol682	True	sbtabreact682
sbtabreact683	C01612 + C00003 <=> C01450 + C00004 + C00080		RXN__45__12448	testGeneSymbol683	False	sbtabreact683
sbtabreact684	C00080 + C00049 <=> C00099 + C00011		ASPDECARBOX__45__RXN	testGeneSymbol684	False	sbtabreact684
sbtabreact685	C00080 + C03765 + C00004 <=> C06044 + C00003		RXN3O__45__4113	testGeneSymbol685	False	sbtabreact685
sbtabreact686	C00029 + C03268 <=> C00080 + C04645 + C00105		_2__46__7__46__8__46__19__45__RXN	testGeneSymbol686	True	sbtabreact686
sbtabreact687	C00080 + C15777 + C00007 + C00005 <=> C15780 + C00001 + C00006		RXN3O__45__218	testGeneSymbol687	False	sbtabreact687
sbtabreact688	C00357 <=> C04256		PHOSACETYLGLUCOSAMINEMUT__45__RXN	testGeneSymbol688	False	sbtabreact688
sbtabreact689	CPD__45__14298 + C00001 <=> C00596 + C00180 + C00080		_3__46__7__46__1__46__8__45__RXN	testGeneSymbol689	True	sbtabreact689
sbtabreact690	C05576 + C00003 <=> C05577 + C00004 + C00080		RXN__45__10911	testGeneSymbol690	True	sbtabreact690
sbtabreact691	C07328 + C00003 <=> C00080 + C07329 + C00004		RXN__45__7693	testGeneSymbol691	True	sbtabreact691
sbtabreact692	C05594 + C00003 <=> C05583 + C00004 + C00080		RXN__45__10915	testGeneSymbol692	True	sbtabreact692
sbtabreact693	_1__45__2__45__Diglycerides + C00001 <=> C02112 + C00162 + C00080		RXN__45__1602	testGeneSymbol693	False	sbtabreact693
sbtabreact694	C01885 + C00001 <=> C00162 + C00116 + C00080		_3__46__1__46__1__46__23__45__RXN	testGeneSymbol694	False	sbtabreact694
sbtabreact695	C14710 + C00003 <=> C00080 + CPD__45__7000 + C00004		RXN__45__7657	testGeneSymbol695	True	sbtabreact695
sbtabreact696	C02415 + C00019 <=> C03702 + C00080 + C00021		HISTONE__45__LYSINE__45__N__45__METHYLTRANSFERASE__45__RXN	testGeneSymbol696	True	sbtabreact696
sbtabreact697	C00080 + C02223 + C00004 <=> CPD__45__7033 + C00003		RXN__45__7694	testGeneSymbol697	False	sbtabreact697
sbtabreact698	CPD__45__10330 + C00002 <=> C00117 + C00080 + C00008		RIBOKIN__45__RXN	testGeneSymbol698	False	sbtabreact698
sbtabreact699	INDOLE__45__3__45__GLYCOL + C00003 <=> C03230 + C00004 + C00080		RXN__45__5424	testGeneSymbol699	True	sbtabreact699
sbtabreact700	C01801 + C00002 <=> C00673 + C00008 + C00080		RXN__45__14223	testGeneSymbol700	False	sbtabreact700
sbtabreact701	C04409 + C00080 <=> C03824 + C00011		AMINO__45__CARBOXYMUCONATE__45__SEMIALDEHYDE__45__RXN	testGeneSymbol701	True	sbtabreact701
sbtabreact702	CPD__45__7036 + C00004 + C00080 <=> CPD__45__7037 + C00003		RXN__45__7706	testGeneSymbol702	False	sbtabreact702
sbtabreact703	CPD__45__8619 + C00006 <=> CPD__45__8620 + C00011 + C00005		RXN66__45__23__45__CPD__45__8619__47__NADP__47____47__CPD__45__8620__47__CARBON__45__DIOXIDE__47__NADPH__46__45__46__	testGeneSymbol703	False	sbtabreact703
sbtabreact704	CPD__45__8619 + C00003 <=> CPD__45__8620 + C00011 + C00004		RXN66__45__23__45__CPD__45__8619__47__NAD__47____47__CPD__45__8620__47__CARBON__45__DIOXIDE__47__NADH__46__43__46__	testGeneSymbol704	False	sbtabreact704
sbtabreact705	CPD__45__11671 + C00003 <=> C05634 + C00004 + C00080		RXN__45__10781	testGeneSymbol705	True	sbtabreact705
sbtabreact706	CPD__45__8618 + C00005 + C00007 <=> CPD__45__8619 + C00006 + C00001		RXN66__45__22__45__CPD__45__8618__47__NADPH__47__OXYGEN__45__MOLECULE__47____47__CPD__45__8619__47__NADP__47__WATER__46__52__46__	testGeneSymbol706	False	sbtabreact706
sbtabreact707	CPD__45__8618 + C00004 + C00007 <=> CPD__45__8619 + C00003 + C00001		RXN66__45__22__45__CPD__45__8618__47__NADH__47__OXYGEN__45__MOLECULE__47____47__CPD__45__8619__47__NAD__47__WATER__46__50__46__	testGeneSymbol707	False	sbtabreact707
sbtabreact708	CPD__45__8617 + C00005 + C00007 + C00080 <=> CPD__45__8618 + C00006 + C00001		RXN66__45__21__45__CPD__45__8617__47__NADPH__47__OXYGEN__45__MOLECULE__47__PROTON__47____47__CPD__45__8618__47__NADP__47__WATER__46__59__46__	testGeneSymbol708	False	sbtabreact708
sbtabreact709	CPD__45__8617 + C00004 + C00007 + C00080 <=> CPD__45__8618 + C00003 + C00001		RXN66__45__21__45__CPD__45__8617__47__NADH__47__OXYGEN__45__MOLECULE__47__PROTON__47____47__CPD__45__8618__47__NAD__47__WATER__46__57__46__	testGeneSymbol709	False	sbtabreact709
sbtabreact710	C00469 + C00003 <=> C00084 + C00004 + C00080		ALCOHOL__45__DEHYDROG__45__RXN	testGeneSymbol710	False	sbtabreact710
sbtabreact711	C05979 + C00003 <=> C00479 + C00004 + C00080		RXN__45__13198	testGeneSymbol711	True	sbtabreact711
sbtabreact712	C01389 + C00003 <=> CPD__45__14926 + C00004 + C00080		RXN66__45__478	testGeneSymbol712	True	sbtabreact712
sbtabreact713	C05110 + C00005 + C00007 + C00080 <=> CPD__45__8617 + C00006 + C00001		RXN66__45__20__45__CPD__45__4184__47__NADPH__47__OXYGEN__45__MOLECULE__47__PROTON__47____47__CPD__45__8617__47__NADP__47__WATER__46__59__46__	testGeneSymbol713	False	sbtabreact713
sbtabreact714	C05110 + C00004 + C00007 + C00080 <=> CPD__45__8617 + C00003 + C00001		RXN66__45__20__45__CPD__45__4184__47__NADH__47__OXYGEN__45__MOLECULE__47__PROTON__47____47__CPD__45__8617__47__NAD__47__WATER__46__57__46__	testGeneSymbol714	False	sbtabreact714
sbtabreact715	CPD__45__8613 + C00006 <=> CPD__45__8614 + C00005 + C00011		RXN66__45__18__45__CPD__45__8613__47__NADP__47____47__CPD__45__8614__47__NADPH__47__CARBON__45__DIOXIDE__46__45__46__	testGeneSymbol715	False	sbtabreact715
sbtabreact716	CPD__45__8613 + C00003 <=> CPD__45__8614 + C00004 + C00011		RXN66__45__18__45__CPD__45__8613__47__NAD__47____47__CPD__45__8614__47__NADH__47__CARBON__45__DIOXIDE__46__43__46__	testGeneSymbol716	False	sbtabreact716
sbtabreact717	CPD__45__8612 + C00005 + C00007 <=> CPD__45__8613 + C00006 + C00001		RXN66__45__17__45__CPD__45__8612__47__NADPH__47__OXYGEN__45__MOLECULE__47____47__CPD__45__8613__47__NADP__47__WATER__46__52__46__	testGeneSymbol717	False	sbtabreact717
sbtabreact718	CPD__45__8612 + C00004 + C00007 <=> CPD__45__8613 + C00003 + C00001		RXN66__45__17__45__CPD__45__8612__47__NADH__47__OXYGEN__45__MOLECULE__47____47__CPD__45__8613__47__NAD__47__WATER__46__50__46__	testGeneSymbol718	False	sbtabreact718
sbtabreact719	CPD__45__8611 + C00005 + C00007 + C00080 <=> CPD__45__8612 + C00006 + C00001		RXN66__45__16__45__CPD__45__8611__47__NADPH__47__OXYGEN__45__MOLECULE__47__PROTON__47____47__CPD__45__8612__47__NADP__47__WATER__46__59__46__	testGeneSymbol719	False	sbtabreact719
sbtabreact720	CPD__45__8611 + C00004 + C00007 + C00080 <=> CPD__45__8612 + C00003 + C00001		RXN66__45__16__45__CPD__45__8611__47__NADH__47__OXYGEN__45__MOLECULE__47__PROTON__47____47__CPD__45__8612__47__NAD__47__WATER__46__57__46__	testGeneSymbol720	False	sbtabreact720
sbtabreact721	C15915 + C00005 + C00007 + C00080 <=> CPD__45__8611 + C00006 + C00001		RXN66__45__15__45__CPD__45__8610__47__NADPH__47__OXYGEN__45__MOLECULE__47__PROTON__47____47__CPD__45__8611__47__NADP__47__WATER__46__59__46__	testGeneSymbol721	False	sbtabreact721
sbtabreact722	C15915 + C00004 + C00007 + C00080 <=> CPD__45__8611 + C00003 + C00001		RXN66__45__15__45__CPD__45__8610__47__NADH__47__OXYGEN__45__MOLECULE__47__PROTON__47____47__CPD__45__8611__47__NAD__47__WATER__46__57__46__	testGeneSymbol722	False	sbtabreact722
sbtabreact723	CPD__45__11529 + C00024 <=> CPD__45__11528 + C00010		RXN__45__10701	testGeneSymbol723	True	sbtabreact723
