!!SBtab	SBtabVersion=’1.0’	TableType=’Reaction’	TableName=’K. brasiliensis SBTab Reaction Table’
!ID	!ReactionFormula	!Identifiers:kegg.reaction	!Identifiers:biocyc	!Gene:Symbol	!IsReversible
sbtabcomp481	C00104 + C00001 <=> C00130 + C00009 + C00080		NUCLEOSIDE__45__DIPHOSPHATASE__45__RXN__45__IDP__47__WATER__47____47__IMP__47__Pi__47__PROTON__46__25__46__	testGeneSymbol481	True
sbtabcomp482	C00015 + C00001 <=> C00009 + C00105 + C00080		RXN__45__12197	testGeneSymbol482	False
sbtabcomp483	C00112 + C00001 <=> C00009 + C00055 + C00080		RXN__45__12198	testGeneSymbol483	False
sbtabcomp484	C01346 + C00001 <=> C00365 + C00009 + C00080		NUCLEOSIDE__45__DIPHOSPHATASE__45__RXN__45__DUDP__47__WATER__47____47__DUMP__47__Pi__47__PROTON__46__27__46__	testGeneSymbol484	True
sbtabcomp485	C00363 + C00001 <=> C00364 + C00009 + C00080		NUCLEOSIDE__45__DIPHOSPHATASE__45__RXN__45__TDP__47__WATER__47____47__TMP__47__Pi__47__PROTON__46__25__46__	testGeneSymbol485	True
sbtabcomp486	Saturated__45__Fatty__45__Acyl__45__CoA + C04253 + C00080 <=> C00658 + ETF__45__Reduced		ACYLCOADEHYDROG__45__RXN	testGeneSymbol486	False
sbtabcomp487	C00044 + C00001 <=> C00080 + C00035 + C00009		RXN0__45__5462	testGeneSymbol487	False
sbtabcomp488	C00257 + C00006 <=> C06473 + C00005 + C00080		GLUCONATE__45__2__45__DEHYDROGENASE__45__RXN	testGeneSymbol488	False
sbtabcomp489	C13870 + C00001 <=> C00080 + CPD__45__13040 + C00246		RXN__45__12086	testGeneSymbol489	False
sbtabcomp490	Dietary__45__retinyl__45__esters + C00001 <=> C00473 + C00638 + C00080		RXN__45__12579	testGeneSymbol490	False
sbtabcomp491	CPD__45__702 + C00006 <=> CPD__45__703 + C00005 + C00080		RXN0__45__5141	testGeneSymbol491	True
sbtabcomp492	C00064 + C06112 + C00002 + C00001 <=> C00025 + C02282 + C00009 + C00008 + C00080		_6__46__3__46__5__46__7__45__RXN	testGeneSymbol492	False
sbtabcomp493	C00309 + C00002 <=> C00080 + D__45__RIBULOSE__45__1__45__P + C00008		DARABKIN__45__RXN	testGeneSymbol493	False
sbtabcomp494	C00031 + C00006 <=> C00198 + C00005 + C00080		GLUCOSE__45__1__45__DEHYDROGENASE__45__RXN	testGeneSymbol494	True
sbtabcomp495	C01277 + C00001 <=> C00641 + C01220 + C00080		RXN__45__13334	testGeneSymbol495	False
sbtabcomp496	C02939 + C00016 + C00080 <=> C03069 + C01352		RXN__45__14264	testGeneSymbol496	False
sbtabcomp497	C04637 + C00001 <=> C00641 + C01245 + C00080		_3__46__1__46__4__46__11__45__RXN	testGeneSymbol497	False
sbtabcomp498	C04102 + C00154 <=> _1__45__2__45__DIPALMITOYLPHOSPHATIDYLCHOLINE + C00010		RXN__45__15066	testGeneSymbol498	True
sbtabcomp499	C00007 + C00001 + C00402 <=> C01342 + C00027 + C00036		D__45__ASPARTATE__45__OXIDASE__45__RXN	testGeneSymbol499	False
sbtabcomp500	C14180 + C00006 <=> C01031 + C00005 + C00080		RXN__45__2962__45__S__45__HYDROXYMETHYLGLUTATHIONE__47__NADP__47____47__CPD__45__548__47__NADPH__47__PROTON__46__54__46__	testGeneSymbol500	False
sbtabcomp501	C14180 + C00003 <=> C01031 + C00004 + C00080		RXN__45__2962__45__S__45__HYDROXYMETHYLGLUTATHIONE__47__NAD__47____47__CPD__45__548__47__NADH__47__PROTON__46__52__46__	testGeneSymbol501	False
sbtabcomp502	C19845 + C00041 + C00080 <=> C01092 + C00011 + C00229		RXN__45__11484	testGeneSymbol502	True
sbtabcomp503	C01342 + C00025 + C00002 <=> C00080 + C00064 + C00008 + C00009		GLUTAMINESYN__45__RXN	testGeneSymbol503	False
sbtabcomp504	C15613 <=> C17343		RXN__45__9797	testGeneSymbol504	True
sbtabcomp505	C17345 <=> C17346		RXN__45__9845	testGeneSymbol505	True
sbtabcomp506	C05232 <=> C05329		_5__46__1__46__99__46__4__45__RXN	testGeneSymbol506	True
sbtabcomp507	C11557 + C00002 <=> C04637 + C00008 + C00080		_2__46__7__46__1__46__149__45__RXN	testGeneSymbol507	False
sbtabcomp508	C02782 + C00003 <=> C03926 + C00004 + C00080		KDUD__45__RXN	testGeneSymbol508	True
sbtabcomp509	C00001 + C03120 <=> C00069 + C00093 + C00080		GLYCPDIESTER__45__RXN	testGeneSymbol509	False
sbtabcomp510	C01126 + C00006 <=> C03461 + C00005 + C00080		FARNESOL__45__DEHYDROGENASE__45__RXN	testGeneSymbol510	True
sbtabcomp511	BCCP__45__dimers + C00288 + C00002 <=> C00009 + Carboxybiotin__45__BCCP + C00008 + C00080		BIOTIN__45__CARBOXYL__45__RXN	testGeneSymbol511	False
sbtabcomp512	N__45__Acetyl__45__beta__45__D__45__Hexosaminides + C00001 <=> N__45__acetyl__45__beta__45__D__45__hexosamines + C00069		_3__46__2__46__1__46__52__45__RXN	testGeneSymbol512	False
sbtabcomp513	C00007 + C00001 + C00405 <=> C01342 + C00027 + C00161		D__45__AMINO__45__ACID__45__OXIDASE__45__RXN	testGeneSymbol513	False
sbtabcomp514	C00029 + C15584 <=> C00015 + C03097 + C00080		PHENOL__45__BETA__45__GLUCOSYLTRANSFERASE__45__RXN	testGeneSymbol514	True
sbtabcomp515	C00032 + C00007 + C00005 + C00080 <=> C00500 + C14818 + C00237 + C00006 + C00001		HEME__45__OXYGENASE__45__DECYCLIZING__45__RXN	testGeneSymbol515	False
sbtabcomp516	C00739 + C00007 + C00001 <=> C03239 + C01342 + C00027		RXN__45__8163	testGeneSymbol516	False
sbtabcomp517	C03360 + C00001 <=> C00870 + C00009 + C00080		_4__45__NITROPHENYLPHOSPHATASE__45__RXN	testGeneSymbol517	False
sbtabcomp518	C00004 + C00001 <=> C00080 + C21113 + C00020		RXN0__45__4401	testGeneSymbol518	True
sbtabcomp519	C00035 + C00001 <=> C00080 + C00144 + C00009		GUANOSINE__45__DIPHOSPHATASE__45__RXN	testGeneSymbol519	True
sbtabcomp520	_3__45__oxo__45__hexanoyl__45__ACPs + C00005 + C00080 <=> R__45__3__45__hydroxyhexanoyl__45__ACPs + C00006		RXN__45__9518	testGeneSymbol520	False
sbtabcomp521	C00080 + C00254 <=> C00166 + C00001 + C00011		PREPHENATEDEHYDRAT__45__RXN	testGeneSymbol521	True
sbtabcomp522	C02050 + C00007 + C00005 + C00080 <=> C03035 + C00001 + C00006		_1__46__14__46__19__46__3__45__RXN	testGeneSymbol522	False
sbtabcomp523	C00031 + C00006 <=> C00198 + C00005 + C00080		GLUCOSE__45__1__45__DEHYDROGENASE__45__NADP__43____45__RXN	testGeneSymbol523	True
sbtabcomp524	C21067 + C00006 <=> C00652 + C00005 + C00080		_1__46__1__46__1__46__117__45__RXN	testGeneSymbol524	False
sbtabcomp525	C06704 + C00004 <=> Fe2__45__siderophores + C00003 + C00080		FERRIC__45__CHELATE__45__REDUCTASE__45__RXN	testGeneSymbol525	False
sbtabcomp526	C00065 + C00006 <=> C11822 + C00005 + C00080		RXN0__45__2201	testGeneSymbol526	True
sbtabcomp527	C03492 + C00097 + C00063 <=> C00080 + C04352 + C00013 + C00055		P__45__PANTOCYSLIG__45__RXN	testGeneSymbol527	False
sbtabcomp528	C00080 + C04352 <=> C01134 + C00011		P__45__PANTOCYSDECARB__45__RXN	testGeneSymbol528	False
sbtabcomp529	C00474 + C00003 <=> C00309 + C00004 + C00080		RIBITOL__45__2__45__DEHYDROGENASE__45__RXN	testGeneSymbol529	False
sbtabcomp530	C00055 + C00001 <=> C00117 + C00380		RXN__45__14065	testGeneSymbol530	False
sbtabcomp531	C05744 + C00005 + C00080 <=> Beta__45__3__45__hydroxybutyryl__45__ACPs + C00006		RXN__45__9514	testGeneSymbol531	False
sbtabcomp532	Alpha__45__D__45__Galactosides + C00001 <=> C00984 + Non__45__Galactosylated__45__Galactose__45__Acceptors		RXN__45__12088	testGeneSymbol532	False
sbtabcomp533	C00001 + C05402 <=> C00984 + C00221		ALPHAGALACTOSID__45__RXN	testGeneSymbol533	False
sbtabcomp534	_3__45__oxo__45__dodecanoyl__45__ACPs + C00005 + C00080 <=> R__45__3__45__hydroxydodecanoyl__45__ACPs + C00006		RXN__45__9532	testGeneSymbol534	False
sbtabcomp535	C01613 + C00001 <=> C00492 + C00984		RXN__45__11501	testGeneSymbol535	False
sbtabcomp536	_3__45__oxo__45__decanoyl__45__ACPs + C00005 + C00080 <=> Beta__45__hydroxydecanoyl__45__ACPs + C00006		RXN__45__9528	testGeneSymbol536	False
sbtabcomp537	C01235 + C00089 <=> C00137 + C00492		_2__46__4__46__1__46__82__45__RXN	testGeneSymbol537	True
sbtabcomp538	C00127 + C00005 + C00080 <=> C00051 + C00006		GLUTATHIONE__45__REDUCT__45__NADPH__45__RXN	testGeneSymbol538	False
sbtabcomp539	C01025 + C00051 + C00080 <=> C01230 + C00127 + C00001		_1__46__11__46__1__46__12__45__RXN	testGeneSymbol539	False
sbtabcomp540	C00089 + C00001 <=> C00267 + C02336		RXN__45__1461	testGeneSymbol540	False
sbtabcomp541	_3__45__Oxo__45__octanoyl__45__ACPs + C00005 + C00080 <=> _3__45__Hydroxy__45__octanoyl__45__ACPs + C00006		RXN__45__9524	testGeneSymbol541	False
sbtabcomp542	C00080 + C00255 + C00005 <=> C01007 + C00006		NADPH__45__DEHYDROGENASE__45__FLAVIN__45__RXN	testGeneSymbol542	False
sbtabcomp543	C00255 + C00004 + C00080 <=> C01007 + C00003		RXN__45__12445__45__CPD__45__316__47__NAD__47____47__RIBOFLAVIN__47__NADH__47__PROTON__46__36__46__	testGeneSymbol543	False
sbtabcomp544	C00080 + C00588 + C00063 <=> C00307 + C00013		_2__46__7__46__7__46__15__45__RXN	testGeneSymbol544	False
sbtabcomp545	C01288 + C00001 <=> C00033 + C04248		_3__46__1__46__1__46__69__45__RXN	testGeneSymbol545	True
sbtabcomp546	C01194 + C00043 <=> C01288 + C00015 + C00080		_2__46__4__46__1__46__198__45__RXN	testGeneSymbol546	True
sbtabcomp547	C00245 + C00026 + C00007 <=> C00080 + C00094 + C06735 + C00042 + C00011		RXN0__45__299	testGeneSymbol547	False
sbtabcomp548	_3__45__oxo__45__myristoyl__45__ACPs + C00005 + C00080 <=> R__45__3__45__hydroxymyristoyl__45__ACPs + C00006		RXN__45__9536	testGeneSymbol548	False
sbtabcomp549	C00269 + C00093 <=> C00055 + C03892 + C00080		PHOSPHAGLYPSYN__45__RXN	testGeneSymbol549	False
sbtabcomp550	C00269 + C00065 <=> C00055 + C02737 + C00080		PHOSPHASERSYN__45__RXN	testGeneSymbol550	False
sbtabcomp551	C04549 + C00001 <=> C01194 + C00009		PHOSPHATIDYLINOSITOL__45__3__45__PHOSPHATASE__45__RXN	testGeneSymbol551	False
sbtabcomp552	C00001 + C04598 <=> C00033 + C04317 + C00080		_3__46__1__46__1__46__47__45__RXN	testGeneSymbol552	False
sbtabcomp553	C02700 + C00001 <=> C01718 + C00080 + C00058		ARYLFORMAMIDASE__45__RXN	testGeneSymbol553	False
sbtabcomp554	C00024 + C00780 <=> C00080 + C00010 + C00978		RXN3DJ__45__35528	testGeneSymbol554	True
sbtabcomp555	C00745 + C00005 + C00007 <=> CPD__45__2743 + C00006 + C00001		RXN66__45__81	testGeneSymbol555	False
sbtabcomp556	_3__45__oxo__45__ealmitoyl__45__ACPs + C00005 + C00080 <=> C04633 + C00006		RXN__45__9540	testGeneSymbol556	False
sbtabcomp557	C00024 + C00134 <=> C02714 + C00010 + C00080		RXN__45__0	testGeneSymbol557	True
sbtabcomp558	C00024 + C00315 <=> C00612 + C00080 + C00010		SPERMACTRAN__45__RXN	testGeneSymbol558	True
sbtabcomp559	C00024 + C00750 <=> C02567 + C00010 + C00080		RXN__45__9939	testGeneSymbol559	True
sbtabcomp560	C02846 + C00007 + C00005 + C00080 <=> C01183 + C00001 + C00006		_1__46__14__46__13__46__8__45__RXN	testGeneSymbol560	False
sbtabcomp561	C00652 + C00007 <=> C06316 + C00027		_1__46__1__46__3__46__37__45__RXN	testGeneSymbol561	False
sbtabcomp562	C01040 + C00007 <=> C00072 + C00027 + C00080		RXN__45__13689	testGeneSymbol562	False
sbtabcomp563	C01028 + C00024 <=> C03955 + C00010		N6__45__HYDROXYLYSINE__45__O__45__ACETYLTRANSFERASE__45__RXN	testGeneSymbol563	True
sbtabcomp564	C00065 <=> C00080 + C02218 + C00001		RXN__45__15125	testGeneSymbol564	False
sbtabcomp565	C00065 <=> C00022 + C01342		_4__46__3__46__1__46__17__45__RXN	testGeneSymbol565	False
sbtabcomp566	C00080 + C00094 + C00005 <=> C00001 + C00006 + C00283		SULFITE__45__REDUCT__45__RXN	testGeneSymbol566	False
sbtabcomp567	_3__45__HYDROXY__45__DOCOSAPENTAENOYL__45__ACP + C00006 <=> _3__45__OXO__45__EICOSAPENTAENOYL__45__ACP + C00005 + C00080		RXN__45__13008	testGeneSymbol567	True
sbtabcomp568	C01197 + C00010 + C00002 <=> C00323 + C00020 + C00013		RXN__45__1126	testGeneSymbol568	False
sbtabcomp569	C05619 + C00010 + C00002 <=> C12203 + C00020 + C00013		RXN__45__1122	testGeneSymbol569	False
sbtabcomp570	C00811 + C00010 + C00002 <=> C00223 + C00020 + C00013		_4__45__COUMARATE__45____45__COA__45__LIGASE__45__RXN	testGeneSymbol570	False
sbtabcomp571	C00482 + C00010 + C00002 <=> C00411 + C00020 + C00013		RXN__45__10919	testGeneSymbol571	False
sbtabcomp572	C04780 + C00010 + C00002 <=> CPD__45__11517 + C00020 + C00013		RXN__45__10695	testGeneSymbol572	False
sbtabcomp573	C00342 + C15498 <=> C00343 + C00069 + C00001		RXN0__45__5468	testGeneSymbol573	True
sbtabcomp574	R2OH__45__Straight__45__Chain__45__234__45__Sat__45__FA + C00002 + C00010 <=> R2__45__2OH__45__Straight__45__Chain__45__234__45__Sat__45__FA__45__CoA + C00020 + C00013		RXN66__45__474	testGeneSymbol574	False
sbtabcomp575	C00412 + C00006 <=> C16218 + C00005 + C00080		RXN__45__9546	testGeneSymbol575	True
sbtabcomp576	C16217 <=> C16218 + C00001		RXN__45__9545	testGeneSymbol576	True
sbtabcomp577	C01380 + C00003 <=> C00266 + C00004 + C00080		GLYCOLALDREDUCT__45__RXN	testGeneSymbol577	True
sbtabcomp578	C02843 + C00318 <=> C02301 + C00010		RXN__45__9918	testGeneSymbol578	True
sbtabcomp579	C02571 + C00010 <=> C00318 + C00024		CARNITINE__45__O__45__ACETYLTRANSFERASE__45__RXN	testGeneSymbol579	False
sbtabcomp580	C00027 + C00051 <=> C00127 + C00001		GLUTATHIONE__45__PEROXIDASE__45__RXN	testGeneSymbol580	False
sbtabcomp581	C02642 + C00001 + C00080 <=> C00099 + C01342 + C00011		BETA__45__UREIDOPROPIONASE__45__RXN	testGeneSymbol581	True
sbtabcomp582	C05100 + C00001 + C00080 <=> C01205 + C01342 + C00011		RXN__45__11210	testGeneSymbol582	True
sbtabcomp583	C11529 + C00001 + C00080 <=> C00151 + C01342 + C00011		_3__46__5__46__1__46__87__45__RXN	testGeneSymbol583	True
sbtabcomp584	C00067 + C00001 <=> C00132 + C00058 + C00080		RXN__45__11453	testGeneSymbol584	True
sbtabcomp585	C02188 + Ubiquitin__45__C__45__Terminal__45__Glycine + C00002 <=> C03635 + C00020 + C00013 + C00080		UBIQUITIN__45____45__PROTEIN__45__LIGASE__45__RXN	testGeneSymbol585	False
sbtabcomp586	C00048 + C00041 <=> C00037 + C00022		ALANINE__45____45__GLYOXYLATE__45__AMINOTRANSFERASE__45__RXN	testGeneSymbol586	True
sbtabcomp587	C17568 + C00004 <=> C00390 + C00003 + C00080		RXN0__45__5330	testGeneSymbol587	False
sbtabcomp588	C00080 + C00196 <=> C00011 + C00090		O__45__PYROCATECHUATE__45__DECARBOXYLASE__45__RXN	testGeneSymbol588	True
sbtabcomp589	C00007 + C04547 <=> C00755		LIGNOSTILBENE__45__ALPHA__45__BETA__45__DIOXYGENASE__45__RXN	testGeneSymbol589	False
sbtabcomp590	C00004 + C17568 <=> C00003 + C00390		NADH__45__DEHYDROG__45__A__45__RXN	testGeneSymbol590	False
sbtabcomp591	C00079 + C00026 <=> C00166 + C00025		RXN__45__10814	testGeneSymbol591	True
sbtabcomp592	CPD__45__14387 + C00006 <=> C00376 + C00005 + C00080		RXN__45__13422	testGeneSymbol592	False
sbtabcomp593	CPD__45__14386 + C00001 <=> CPD__45__14387		RXN__45__13421	testGeneSymbol593	False
sbtabcomp594	C02094 + C00007 + C00005 + C00080 <=> CPD__45__14386 + C00001 + C00006		RXN__45__13420	testGeneSymbol594	False
sbtabcomp595	C02094 + C00007 <=> C00376		_1__46__14__46__99__46__36__45__RXN	testGeneSymbol595	False
sbtabcomp596	C01204 + C00001 <=> CPD__45__6741 + C00009		RXN__45__7241	testGeneSymbol596	False
sbtabcomp597	C01204 + C00001 <=> C04563 + C00009		RXN0__45__1001	testGeneSymbol597	False
sbtabcomp598	C17568 + C00042 <=> C00390 + C00122		SUCCINATE__45__DEHYDROGENASE__45__UBIQUINONE__45__RXN	testGeneSymbol598	False
sbtabcomp599	C00002 + C00001 <=> C00080 + C00008 + C00009		RXN__45__11109	testGeneSymbol599	False
sbtabcomp600	CPD__45__11641 + C00001 <=> C00221 + C03081		RXN__45__10769	testGeneSymbol600	False
sbtabcomp601	CPD__45__14280 + C00005 + C00080 <=> C02041 + C00006		RXN__45__13306	testGeneSymbol601	False
sbtabcomp602	C05839 + C00001 <=> C00221 + C05838		RXN__45__8036	testGeneSymbol602	False
sbtabcomp603	CPD__45__15370 + C00005 + C00080 <=> CPD__45__15366 + C00006		RXN__45__14495	testGeneSymbol603	True
sbtabcomp604	C01855 + C00001 <=> C00221 + C00633 + C01326		RXN__45__13600	testGeneSymbol604	False
sbtabcomp605	CPD__45__15362 + C00005 + C00080 <=> C16530 + C00006		RXN__45__14486	testGeneSymbol605	True
sbtabcomp606	C00080 + C01638 + C00049 + C00002 <=> C02984 + C00013 + C00020		ASPARTATE__45____45__TRNA__45__LIGASE__45__RXN	testGeneSymbol606	False
sbtabcomp607	C08334 + C00001 <=> C00221 + CPD__45__12699		RXN__45__9674	testGeneSymbol607	False
sbtabcomp608	C06422 + C00001 <=> C00221		RXN__45__10773	testGeneSymbol608	False
sbtabcomp609	C08333 + C00001 <=> C00221 + C01594		RXN__45__13602	testGeneSymbol609	False
sbtabcomp610	CPD__45__14281 + C00005 + C00080 <=> C16528 + C00006		RXN__45__13307	testGeneSymbol610	False
sbtabcomp611	C01594 + C00001 <=> C00221 + C02659		RXN__45__5341	testGeneSymbol611	False
sbtabcomp612	CPD__45__14282 + C00005 + C00080 <=> C16529 + C00006		RXN__45__13308	testGeneSymbol612	False
sbtabcomp613	C08336 + C00001 <=> C00221 + C08334		RXN__45__13603	testGeneSymbol613	False
sbtabcomp614	C00001 + C01527 <=> C00221 + C01752		RXN__45__14179	testGeneSymbol614	False
sbtabcomp615	CPD__45__14283 + C00005 + C00080 <=> CPD1G__45__277 + C00006		RXN__45__13309	testGeneSymbol615	False
sbtabcomp616	C00963 + C00001 <=> C00221 + Non__45__Glucosylated__45__Glucose__45__Acceptors		_3__46__2__46__1__46__21__45__RXN	testGeneSymbol616	False
sbtabcomp617	C04916 + C00064 <=> C00080 + C00025 + C04666 + C04677		GLUTAMIDOTRANS__45__RXN	testGeneSymbol617	False
sbtabcomp618	C00001 + C00002 <=> C00080 + C00009 + C00008		ADENOSINETRIPHOSPHATASE__45__RXN	testGeneSymbol618	False
sbtabcomp619	C00379 + C00003 <=> C00310 + C00004 + C00080		D__45__XYLULOSE__45__REDUCTASE__45__RXN	testGeneSymbol619	False
sbtabcomp620	C00025 + C00001 + C00003 <=> C00026 + C01342 + C00004 + C00080		GLUTAMATE__45__DEHYDROGENASE__45__RXN	testGeneSymbol620	False
sbtabcomp621	C00379 + C00006 <=> C00312 + C00005 + C00080		L__45__XYLULOSE__45__REDUCTASE__45__RXN	testGeneSymbol621	True
sbtabcomp622	C00379 + C00003 <=> C00312 + C00004 + C00080		RXN__45__11825	testGeneSymbol622	False
sbtabcomp623	Actinorhodin__45__Intermediate__45__1 + C00005 <=> Actinorhodin__45__Intermediate__45__2 + C00006		RXN1A0__45__6303	testGeneSymbol623	True
sbtabcomp624	C00956 + C00005 + C00080 <=> C00450 + C00006 + C00001		RXN__45__10855__45__CPD__45__7682__47__NADP__47__WATER__47____47__CPD__45__468__47__NADPH__47__PROTON__46__42__46__	testGeneSymbol624	False
sbtabcomp625	C00450 + C00003 + C00001 <=> C00956 + C00004 + C00080		RXN__45__8162	testGeneSymbol625	False
sbtabcomp626	C00956 + C00026 <=> C00025 + C00322		_2__45__AMINOADIPATE__45__AMINOTRANSFERASE__45__RXN	testGeneSymbol626	True
sbtabcomp627	C00232 + C00006 + C00001 <=> C00042 + C00005 + C00080		SUCCSEMIALDDEHYDROG__45__RXN	testGeneSymbol627	False
sbtabcomp628	C00232 + C00001 + C00003 <=> C00042 + C00004 + C00080		SUCCINATE__45__SEMIALDEHYDE__45__DEHYDROGENASE__45__RXN	testGeneSymbol628	False
sbtabcomp629	CPD__45__14275 <=> CPD__45__14280 + C00001		RXN__45__13302	testGeneSymbol629	False
sbtabcomp630	C02291 <=> C00080 + C02218 + C00155		RXN__45__15131	testGeneSymbol630	False
sbtabcomp631	C06142 + C00006 <=> C00080 + C01412 + C00005		ENZRXN__45__201__45__RXN	testGeneSymbol631	True
sbtabcomp632	CPD__45__14278 <=> CPD__45__14283 + C00001		RXN__45__13305	testGeneSymbol632	False
sbtabcomp633	CPD__45__14277 <=> CPD__45__14282 + C00001		RXN__45__13304	testGeneSymbol633	False
sbtabcomp634	CPD__45__14276 <=> CPD__45__14281 + C00001		RXN__45__13303	testGeneSymbol634	False
sbtabcomp635	C00118 + C05382 <=> C00085 + C00279		TRANSALDOL__45__RXN	testGeneSymbol635	False
sbtabcomp636	C00064 + C00001 <=> C00025 + C01342		GLUTAMIN__45__RXN	testGeneSymbol636	False
sbtabcomp637	C00310 + C00002 <=> C00080 + C00231 + C00008		XYLULOKIN__45__RXN	testGeneSymbol637	False
sbtabcomp638	Protein__45__L__45__serine__45__or__45__L__45__threonine + C00002 <=> Protein__45__Ser__45__or__45__Thr__45__ehosphate + C00008 + C00080		PROTEIN__45__KINASE__45__RXN	testGeneSymbol638	False
sbtabcomp639	C00025 + C01250 <=> C00437 + C00026		ACETYLORNTRANSAM__45__RXN	testGeneSymbol639	False
sbtabcomp640	tRNA__45__uridine__45__38__45__40 <=> C02764		TRNA__45__PSEUDOURIDINE__45__SYNTHASE__45__I__45__RXN	testGeneSymbol640	True
sbtabcomp641	C00705 + C00001 <=> C00239 + C00009 + C00080		RXN__45__14187	testGeneSymbol641	False
sbtabcomp642	C01181 + C00026 + C00007 <=> C00318 + C00042 + C00011		_1__46__14__46__11__46__1__45__RXN	testGeneSymbol642	False
sbtabcomp643	C00668 <=> C01172		GLUCOSE__45__6__45__PHOSPHATE__45__1__45__EPIMERASE__45__RXN	testGeneSymbol643	True
sbtabcomp644	C03793 + C00026 + C00007 <=> C01259 + C00042 + C00011		TRIMETHYLLYSINE__45__DIOXYGENASE__45__RXN	testGeneSymbol644	False
sbtabcomp645	C00267 <=> C00221		ALDOSE__45__1__45__EPIMERASE__45__RXN	testGeneSymbol645	True
sbtabcomp646	N__45__4__45__aminobutylidene__45__eIF5A__45__lysine + C00004 + C00080 <=> C07282 + C00003		RXN__45__13417	testGeneSymbol646	False
sbtabcomp647	N__45__4__45__aminobutylidene__45__enzyme__45__lysine + C07281 <=> N__45__4__45__aminobutylidene__45__eIF5A__45__lysine + Deoxyhypusine__45__Synthase__45__Lysine + C00080		RXN__45__13416	testGeneSymbol647	False
sbtabcomp648	C02869 + C00005 + C00080 <=> C02745 + C00006		FLAVONADPREDUCT__45__RXN	testGeneSymbol648	False
sbtabcomp649	C15853 + Deoxyhypusine__45__Synthase__45__Lysine <=> N__45__4__45__aminobutylidene__45__enzyme__45__lysine + C00986		RXN__45__13415	testGeneSymbol649	False
sbtabcomp650	C00315 + C00003 <=> C15853 + C00004 + C00080		RXN__45__13414	testGeneSymbol650	False
sbtabcomp651	C00315 + C07281 <=> C07282 + C00986 + C00080		_2__46__5__46__1__46__46__45__RXN	testGeneSymbol651	True
sbtabcomp652	C00138 + C00006 + C00080 <=> C00139 + C00005		_1__46__18__46__1__46__2__45__RXN	testGeneSymbol652	False
sbtabcomp653	C02912 + C00003 <=> C00937 + C00004 + C00080		RXN__45__8641	testGeneSymbol653	True
sbtabcomp654	C00937 + C00003 + C00001 <=> C00080 + C00256 + C00004		LACTALDEHYDE__45__OXI__45__RXN	testGeneSymbol654	True
sbtabcomp655	Protein__45__Phosphoserines + C00001 <=> C02189 + C00009		RXN__45__9920	testGeneSymbol655	False
sbtabcomp656	C00197 + C00003 <=> C00080 + C03232 + C00004		PGLYCDEHYDROG__45__RXN	testGeneSymbol656	False
sbtabcomp657	C00751 + C00007 + C00005 + C00080 <=> C01054 + C00001 + C00006		SQUALENE__45__MONOOXYGENASE__45__RXN	testGeneSymbol657	False
sbtabcomp658	C00002 + Proteins__45__L__45__Threonines <=> C00008 + Protein__45__Phosphothreonines + C00080		RXN__45__14906	testGeneSymbol658	False
sbtabcomp659	C00002 + C02189 <=> C00008 + Protein__45__Phosphoserines + C00080		_2__46__7__46__12__46__1__45__RXN	testGeneSymbol659	False
sbtabcomp660	C00002 + C00001 <=> C00008 + C00009		TRANS__45__RXN__45__249	testGeneSymbol660	True
